wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
piece,80867.0,0.080867,p/i/s,_/p/i/s/_/,_/_/p/i/e/c/e/_/
prole,22.0,2.2e-05,pr/oU/l,p/r/o/l/_/,_/p/r/o/l/e/_/_/
force,173350.0,0.17335,f/oU/rs,_/f/o/r/s/,_/_/f/o/r/c/e/_/
quilt,4591.0,0.004591,kw/I/lt,k/w/I/l/t/,_/_/q/u/i/l/t/_/
crave,2835.0,0.002835,kr/eI/v,k/r/e/j/v/,_/c/r/a/v/e/_/_/
quill,526.0,0.000526,kw/I/l,k/w/I/l/_/,_/_/q/u/i/l/l/_/
jamb,291.0,0.000291,/dZ/&/m,_/J/@/m/_/,_/_/j/a/m/b/_/_/
mooch,68.0,6.8e-05,m/u/tS/,_/m/u/C/_/,_/_/m/o/o/c/h/_/
call,389556.0,0.389556,k/O/l,_/k/a/l/_/,_/_/c/a/l/l/_/_/
calm,18312.0,0.018312,k/A/m,_/k/a/m/_/,_/_/c/a/l/m/_/_/
calf,4615.0,0.004615,k/&/f,_/k/@/f/_/,_/_/c/a/l/f/_/_/
sate,337.0,0.000337,s/eI/t,_/s/e/j/t/,_/_/s/a/t/e/_/_/
deck,14511.0,0.014511,d/E/k,_/d/E/k/_/,_/_/d/e/c/k/_/_/
carve,7777.0,0.007777,k/A/rv,_/k/a/r/v/,_/_/c/a/r/v/e/_/
wend,342.0,0.000342,w/E/nd,_/w/E/n/d/,_/_/w/e/n/d/_/_/
droll,257.0,0.000257,dr/oU/l,d/r/o/l/_/,_/d/r/o/l/l/_/_/
dour,537.0,0.000537,d/U/r,_/d/U/r/_/,_/_/d/o/u/r/_/_/
grade,36129.0,0.036129,gr/eI/d,g/r/e/j/d/,_/g/r/a/d/e/_/_/
churn,3251.0,0.003251,/tS/@/rn,_/C/^/r/n/,_/c/h/u/r/n/_/_/
chest,26203.0,0.026203,/tS/E/st,_/C/E/s/t/,_/c/h/e/s/t/_/_/
chess,3206.0,0.003206,/tS/E/s,_/C/E/s/_/,_/c/h/e/s/s/_/_/
hoard,1422.0,0.001422,h/oU/rd,_/h/o/r/d/,_/_/h/o/a/r/d/_/
bat,11598.0,0.011598,b/&/t,_/b/@/t/_/,_/_/b/a/t/_/_/_/
bar,51773.0,0.051773,b/A/r,_/b/a/r/_/,_/_/b/a/r/_/_/_/
bay,37376.0,0.037376,b/eI/,_/b/e/j/_/,_/_/b/a/y/_/_/_/
bag,48274.0,0.048274,b/&/g,_/b/@/g/_/,_/_/b/a/g/_/_/_/
baa,31.0,3.1e-05,b/&/,_/b/@/_/_/,_/_/b/a/a/_/_/_/
ban,19082.0,0.019082,b/A/n,_/b/a/n/_/,_/_/b/a/n/_/_/_/
bah,496.0,0.000496,b/A/,_/b/a/_/_/,_/_/b/a/h/_/_/_/
sail,9175.0,0.009175,s/eI/l,_/s/e/j/l/,_/_/s/a/i/l/_/_/
conch,550.0,0.00055,k/A/N/k,_/k/a/G/k/,_/_/c/o/n/c/h/_/
three,305644.0,0.305644,/T/r/i/,T/r/i/_/_/,t/h/r/e/e/_/_/_/
piste,36.0,3.6e-05,p/i/st,_/p/i/s/t/,_/_/p/i/s/t/e/_/
sly,1851.0,0.001851,sl/aI/,s/l/a/j/_/,_/s/l/y/_/_/_/_/
spawn,3466.0,0.003466,sp/O/n,s/p/a/n/_/,_/s/p/a/w/n/_/_/
grown,948.0,0.000948,gr/oU/n,g/r/o/n/_/,_/g/r/o/w/n/_/_/
growl,3879.0,0.003879,gr/AU/l,g/r/a/w/l/,_/g/r/o/w/l/_/_/
quant,145.0,0.000145,kw/&/nt,k/w/@/n/t/,_/_/q/u/a/n/t/_/
left,65111.0,0.065111,l/E/ft,_/l/E/f/t/,_/_/l/e/f/t/_/_/
just,813167.0,0.813167,/dZ/@/st,_/J/^/s/t/,_/_/j/u/s/t/_/_/
dense,6596.0,0.006596,d/E/ns,_/d/E/n/s/,_/_/d/e/n/s/e/_/
bold,8250.0,0.00825,b/oU/ld,_/b/o/l/d/,_/_/b/o/l/d/_/_/
boll,354.0,0.000354,b/oU/l,_/b/o/l/_/,_/_/b/o/l/l/_/_/
sift,2568.0,0.002568,s/I/ft,_/s/I/f/t/,_/_/s/i/f/t/_/_/
bolt,8452.0,0.008452,b/oU/lt,_/b/o/l/t/,_/_/b/o/l/t/_/_/
lieu,1061.0,0.001061,l/u/,_/l/u/_/_/,_/_/l/i/e/u/_/_/
chime,2316.0,0.002316,/tS/aI/m,_/C/a/j/m/,_/c/h/i/m/e/_/_/
berg,35.0,3.5e-05,b/@/rg,_/b/^/r/g/,_/_/b/e/r/g/_/_/
berm,451.0,0.000451,b/@/rm,_/b/^/r/m/,_/_/b/e/r/m/_/_/
sling,2873.0,0.002873,sl/I/N/,s/l/I/G/_/,_/s/l/i/n/g/_/_/
slink,693.0,0.000693,sl/I/N/k,s/l/I/G/k/,_/s/l/i/n/k/_/_/
stoke,1045.0,0.001045,st/oU/k,s/t/o/k/_/,_/s/t/o/k/e/_/_/
jones,40.0,4e-05,/dZ/oU/nz,_/J/o/n/z/,_/_/j/o/n/e/s/_/
mild,8381.0,0.008381,m/aI/ld,_/m/a/j/l/,_/_/m/i/l/d/_/_/
mile,72054.0,0.072054,m/aI/l,_/m/a/j/l/,_/_/m/i/l/e/_/_/
mill,10394.0,0.010394,m/I/l,_/m/I/l/_/,_/_/m/i/l/l/_/_/
smock,551.0,0.000551,sm/A/k,s/m/a/k/_/,_/s/m/o/c/k/_/_/
milk,21494.0,0.021494,m/I/lk,_/m/I/l/k/,_/_/m/i/l/k/_/_/
prom,1899.0,0.001899,pr/A/m,p/r/a/m/_/,_/p/r/o/m/_/_/_/
dim,6894.0,0.006894,d/I/m,_/d/I/m/_/,_/_/d/i/m/_/_/_/
din,1478.0,0.001478,d/I/n,_/d/I/n/_/,_/_/d/i/n/_/_/_/
die,108355.0,0.108355,d/aI/,_/d/a/j/_/,_/_/d/i/e/_/_/_/
dig,14767.0,0.014767,d/I/g,_/d/I/g/_/,_/_/d/i/g/_/_/_/
dit,77.0,7.7e-05,d/I/t,_/d/I/t/_/,_/_/d/i/t/_/_/_/
dip,9907.0,0.009907,d/I/p,_/d/I/p/_/,_/_/d/i/p/_/_/_/
wail,3570.0,0.00357,w/eI/l,_/w/e/j/l/,_/_/w/a/i/l/_/_/
bloke,290.0,0.00029,bl/oU/k,b/l/o/k/_/,_/b/l/o/k/e/_/_/
clerk,8489.0,0.008489,kl/@/rk,k/l/^/r/k/,_/c/l/e/r/k/_/_/
waif,237.0,0.000237,w/eI/f,_/w/e/j/f/,_/_/w/a/i/f/_/_/
french,42639.0,0.042639,fr/E/n/tS/,f/r/E/n/C/,_/f/r/e/n/c/h/_/
wait,127261.0,0.127261,w/eI/t,_/w/e/j/t/,_/_/w/a/i/t/_/_/
perk,2652.0,0.002652,p/@/rk,_/p/^/r/k/,_/_/p/e/r/k/_/_/
perm,286.0,0.000286,p/E/rm,_/p/E/r/m/,_/_/p/e/r/m/_/_/
perv,46.0,4.6e-05,p/@/rv,_/p/^/r/v/,_/_/p/e/r/v/_/_/
pert,316.0,0.000316,p/@/rt,_/p/^/r/t/,_/_/p/e/r/t/_/_/
fly,46234.0,0.046234,fl/aI/,f/l/a/j/_/,_/f/l/y/_/_/_/_/
souk,129.0,0.000129,s/u/k,_/s/u/k/_/,_/_/s/o/u/k/_/_/
flu,5143.0,0.005143,fl/u/,f/l/u/_/_/,_/f/l/u/_/_/_/_/
soul,25962.0,0.025962,s/oU/l,_/s/o/l/_/,_/_/s/o/u/l/_/_/
soup,12474.0,0.012474,s/u/p,_/s/u/p/_/,_/_/s/o/u/p/_/_/
sour,6296.0,0.006296,s/AU/r,_/s/a/w/r/,_/_/s/o/u/r/_/_/
claim,82943.0,0.082943,kl/eI/m,k/l/e/j/m/,_/c/l/a/i/m/_/_/
drawer,7496.0,0.007496,dr/O/r,d/r/a/r/_/,_/d/r/a/w/e/r/_/
switch,20348.0,0.020348,sw/I/tS/,s/w/I/C/_/,_/s/w/i/t/c/h/_/
thane,20.0,2e-05,/T/eI/n,_/T/e/j/n/,_/t/h/a/n/e/_/_/
maid,4310.0,0.00431,m/eI/d,_/m/e/j/d/,_/_/m/a/i/d/_/_/
maim,627.0,0.000627,m/eI/m,_/m/e/j/m/,_/_/m/a/i/m/_/_/
ours,7329.0,0.007329,/AU/rz,_/_/a/w/r/,_/_/_/o/u/r/s/_/
main,50501.0,0.050501,m/eI/n,_/m/e/j/n/,_/_/m/a/i/n/_/_/
gird,304.0,0.000304,g/@/rd,_/g/^/r/d/,_/_/g/i/r/d/_/_/
girl,129242.0,0.129242,g/@/rl,_/g/^/r/l/,_/_/g/i/r/l/_/_/
lad,2092.0,0.002092,l/&/d,_/l/@/d/_/,_/_/l/a/d/_/_/_/
lag,3878.0,0.003878,l/&/g,_/l/@/g/_/,_/_/l/a/g/_/_/_/
yurt,234.0,0.000234,/j/U/rt,_/j/U/r/t/,_/_/_/y/u/r/t/_/
spiel,325.0,0.000325,sp/i/l,s/p/i/l/_/,_/s/p/i/e/l/_/_/
daunt,244.0,0.000244,d/O/nt,_/d/a/n/t/,_/_/d/a/u/n/t/_/
luge,283.0,0.000283,l/u/Z/,_/l/u/B/_/,_/_/l/u/g/e/_/_/
dash,6651.0,0.006651,d/&/S/,_/d/@/S/_/,_/_/d/a/s/h/_/_/
clunk,275.0,0.000275,kl/@/N/k,k/l/^/G/k/,_/c/l/u/n/k/_/_/
trace,18946.0,0.018946,tr/eI/s,t/r/e/j/s/,_/t/r/a/c/e/_/_/
track,51354.0,0.051354,tr/&/k,t/r/@/k/_/,_/t/r/a/c/k/_/_/
baize,63.0,6.3e-05,b/eI/z,_/b/e/j/z/,_/_/b/a/i/z/e/_/
tract,4387.0,0.004387,tr/&/kt,t/r/@/k/t/,_/t/r/a/c/t/_/_/
zen,64.0,6.4e-05,z/E/n,_/z/E/n/_/,_/_/z/e/n/_/_/_/
pebble,2343.0,0.002343,p/E/bl,_/p/E/b/l/,_/_/p/e/b/b/l/e/
gage,39.0,3.9e-05,g/eI/dZ/,_/g/e/j/J/,_/_/g/a/g/e/_/_/
kook,250.0,0.00025,k/u/k,_/k/u/k/_/,_/_/k/o/o/k/_/_/
pained,801.0,0.000801,p/eI/nd,_/p/e/j/n/,_/_/p/a/i/n/e/d/
terse,511.0,0.000511,t/@/rs,_/t/^/r/s/,_/_/t/e/r/s/e/_/
marl,68.0,6.8e-05,m/A/rl,_/m/a/r/l/,_/_/m/a/r/l/_/_/
mark,42915.0,0.042915,m/A/rk,_/m/a/r/k/,_/_/m/a/r/k/_/_/
mart,41.0,4.1e-05,m/A/rt,_/m/a/r/t/,_/_/m/a/r/t/_/_/
stacked,718.0,0.000718,st/&/kt,s/t/@/k/t/,_/s/t/a/c/k/e/d/
tuck,9592.0,0.009592,t/@/k,_/t/^/k/_/,_/_/t/u/c/k/_/_/
pap,1021.0,0.001021,p/&/p,_/p/@/p/_/,_/_/p/a/p/_/_/_/
par,4611.0,0.004611,p/A/r,_/p/a/r/_/,_/_/p/a/r/_/_/_/
pat,7195.0,0.007195,p/&/t,_/p/@/t/_/,_/_/p/a/t/_/_/_/
harsh,9208.0,0.009208,h/A/r/S/,_/h/a/r/S/,_/_/h/a/r/s/h/_/
paw,3484.0,0.003484,p/O/,_/p/a/_/_/,_/_/p/a/w/_/_/_/
pay,167339.0,0.167339,p/eI/,_/p/e/j/_/,_/_/p/a/y/_/_/_/
pad,9947.0,0.009947,p/&/d,_/p/@/d/_/,_/_/p/a/d/_/_/_/
pah,36.0,3.6e-05,p/A/,_/p/a/_/_/,_/_/p/a/h/_/_/_/
pal,5629.0,0.005629,p/&/l,_/p/@/l/_/,_/_/p/a/l/_/_/_/
pan,19320.0,0.01932,p/&/n,_/p/@/n/_/,_/_/p/a/n/_/_/_/
mop,2126.0,0.002126,m/A/p,_/m/a/p/_/,_/_/m/o/p/_/_/_/
mow,1680.0,0.00168,m/oU/,_/m/o/_/_/,_/_/m/o/w/_/_/_/
mot,124.0,0.000124,m/oU/,_/m/o/_/_/,_/_/m/o/t/_/_/_/
moo,311.0,0.000311,m/u/,_/m/u/_/_/,_/_/m/o/o/_/_/_/
mom,50204.0,0.050204,m/A/m,_/m/a/m/_/,_/_/m/o/m/_/_/_/
mob,5153.0,0.005153,m/A/b,_/m/a/b/_/,_/_/m/o/b/_/_/_/
mod,170.0,0.00017,m/A/d,_/m/a/d/_/,_/_/m/o/d/_/_/_/
fondue,375.0,0.000375,f/A/nd/ju/,_/f/a/n/d/,_/_/f/o/n/d/u/e/
skeet,324.0,0.000324,sk/i/t,s/k/i/t/_/,_/s/k/e/e/t/_/_/
roar,8492.0,0.008492,r/oU/r,_/r/o/r/_/,_/_/r/o/a/r/_/_/
roan,255.0,0.000255,r/oU/n,_/r/o/n/_/,_/_/r/o/a/n/_/_/
roam,3852.0,0.003852,r/oU/m,_/r/o/m/_/,_/_/r/o/a/m/_/_/
road,92582.0,0.092582,r/oU/d,_/r/o/d/_/,_/_/r/o/a/d/_/_/
trey,29.0,2.9e-05,tr/eI/,t/r/e/j/_/,_/t/r/e/y/_/_/_/
gore,114.0,0.000114,g/oU/r,_/g/o/r/_/,_/_/g/o/r/e/_/_/
flock,5837.0,0.005837,fl/A/k,f/l/a/k/_/,_/f/l/o/c/k/_/_/
twang,478.0,0.000478,tw/&/N/,t/w/@/G/_/,_/t/w/a/n/g/_/_/
chipped,567.0,0.000567,/tS/I/pt,_/C/I/p/t/,_/c/h/i/p/p/e/d/
cock,3819.0,0.003819,k/A/k,_/k/a/k/_/,_/_/c/o/c/k/_/_/
taut,1681.0,0.001681,t/O/t,_/t/a/t/_/,_/_/t/a/u/t/_/_/
shark,7094.0,0.007094,/S/A/rk,_/S/a/r/k/,_/s/h/a/r/k/_/_/
share,98530.0,0.09853,/S/(@)/r,_/S/E/r/_/,_/s/h/a/r/e/_/_/
shard,1593.0,0.001593,/S/A/rd,_/S/a/r/d/,_/s/h/a/r/d/_/_/
caul,55.0,5.5e-05,k/O/l,_/k/a/l/_/,_/_/c/a/u/l/_/_/
sharp,20729.0,0.020729,/S/A/rp,_/S/a/r/p/,_/s/h/a/r/p/_/_/
rye,790.0,0.00079,r/aI/,_/r/a/j/_/,_/_/r/y/e/_/_/_/
bleat,528.0,0.000528,bl/i/t,b/l/i/t/_/,_/b/l/e/a/t/_/_/
bleak,2860.0,0.00286,bl/i/k,b/l/i/k/_/,_/b/l/e/a/k/_/_/
eats,79.0,7.9e-05,/i/ts,_/_/i/t/s/,_/_/_/e/a/t/s/_/
goof,680.0,0.00068,g/u/f,_/g/u/f/_/,_/_/g/o/o/f/_/_/
goon,511.0,0.000511,g/u/n,_/g/u/n/_/,_/_/g/o/o/n/_/_/
gook,118.0,0.000118,g/U/k,_/g/U/k/_/,_/_/g/o/o/k/_/_/
oke,20.0,2e-05,/oU/k,_/_/o/k/_/,_/_/_/o/k/e/_/_/
goop,115.0,0.000115,g/u/p,_/g/u/p/_/,_/_/g/o/o/p/_/_/
house,286859.0,0.286859,h/AU/z,_/h/a/w/z/,_/_/h/o/u/s/e/_/
peaked,198.0,0.000198,p/i/kt,_/p/i/k/t/,_/_/p/e/a/k/e/d/
youth,33364.0,0.033364,/j/u/T/,_/j/u/T/_/,_/_/_/y/o/u/t/h/
flute,2164.0,0.002164,fl/u/t,f/l/u/t/_/,_/f/l/u/t/e/_/_/
fink,91.0,9.1e-05,f/I/N/k,_/f/I/G/k/,_/_/f/i/n/k/_/_/
fine,68297.0,0.068297,f/aI/n,_/f/a/j/n/,_/_/f/i/n/e/_/_/
find,427412.0,0.427412,f/aI/nd,_/f/a/j/n/,_/_/f/i/n/d/_/_/
vine,4739.0,0.004739,v/aI/n,_/v/a/j/n/,_/_/v/i/n/e/_/_/
please,46812.0,0.046812,pl/i/z,p/l/i/z/_/,_/p/l/e/a/s/e/_/
hold,217339.0,0.217339,h/oU/ld,_/h/o/l/d/,_/_/h/o/l/d/_/_/
raise,104456.0,0.104456,r/eI/z,_/r/e/j/z/,_/_/r/a/i/s/e/_/
ewe,483.0,0.000483,/j/u/,_/j/u/_/_/,_/_/_/e/w/e/_/_/
baste,681.0,0.000681,b/eI/st,_/b/e/j/s/,_/_/b/a/s/t/e/_/
snag,2633.0,0.002633,sn/&/g,s/n/@/g/_/,_/s/n/a/g/_/_/_/
bin,1458.0,0.001458,b/I/n,_/b/I/n/_/,_/_/b/i/n/_/_/_/
big,266381.0,0.266381,b/I/g,_/b/I/g/_/,_/_/b/i/g/_/_/_/
bid,11945.0,0.011945,b/I/d,_/b/I/d/_/,_/_/b/i/d/_/_/_/
bib,459.0,0.000459,b/I/b,_/b/I/b/_/,_/_/b/i/b/_/_/_/
biz,662.0,0.000662,b/I/z,_/b/I/z/_/,_/_/b/i/z/_/_/_/
bit,86841.0,0.086841,b/I/t,_/b/I/t/_/,_/_/b/i/t/_/_/_/
base,134828.0,0.134828,b/eI/s,_/b/e/j/s/,_/_/b/a/s/e/_/_/
miffed,364.0,0.000364,m/I/ft,_/m/I/f/t/,_/_/m/i/f/f/e/d/
redd,23.0,2.3e-05,r/E/d,_/r/E/d/_/,_/_/r/e/d/d/_/_/
scald,377.0,0.000377,sk/O/ld,s/k/a/l/d/,_/s/c/a/l/d/_/_/
scale,43474.0,0.043474,sk/eI/l,s/k/e/j/l/,_/s/c/a/l/e/_/_/
whomp,19.0,1.9e-05,w/A/mp,_/w/a/m/p/,_/w/h/o/m/p/_/_/
scalp,2623.0,0.002623,sk/&/lp,s/k/@/l/p/,_/s/c/a/l/p/_/_/
use,599425.0,0.599425,/j/u/z,_/j/u/z/_/,_/_/_/u/s/e/_/_/
lye,186.0,0.000186,l/aI/,_/l/a/j/_/,_/_/l/y/e/_/_/_/
crypt,523.0,0.000523,kr/I/pt,k/r/I/p/t/,_/c/r/y/p/t/_/_/
quaff,95.0,9.5e-05,kw/A/f,k/w/a/f/_/,_/_/q/u/a/f/f/_/
lend,8336.0,0.008336,l/E/nd,_/l/E/n/d/,_/_/l/e/n/d/_/_/
heir,3915.0,0.003915,/(@)/r,_/_/E/r/_/,_/_/h/e/i/r/_/_/
lens,9538.0,0.009538,l/E/nz,_/l/E/n/z/,_/_/l/e/n/s/_/_/
delft,73.0,7.3e-05,d/E/lft,_/d/E/l/f/,_/_/d/e/l/f/t/_/
rinse,4018.0,0.004018,r/I/ns,_/r/I/n/s/,_/_/r/i/n/s/e/_/
blaze,4130.0,0.00413,bl/eI/z,b/l/e/j/z/,_/b/l/a/z/e/_/_/
moue,49.0,4.9e-05,m/u/,_/m/u/_/_/,_/_/m/o/u/e/_/_/
thwack,210.0,0.00021,tw/&/k,t/w/@/k/_/,t/h/w/a/c/k/_/_/
shock,23552.0,0.023552,/S/A/k,_/S/a/k/_/,_/s/h/o/c/k/_/_/
cone,4291.0,0.004291,k/oU/n,_/k/o/n/_/,_/_/c/o/n/e/_/_/
sink,21396.0,0.021396,s/I/N/k,_/s/I/G/k/,_/_/s/i/n/k/_/_/
mewl,99.0,9.9e-05,m/j/u/l,m/j/u/l/_/,_/_/m/e/w/l/_/_/
bode,769.0,0.000769,b/oU/d,_/b/o/d/_/,_/_/b/o/d/e/_/_/
limp,4598.0,0.004598,l/I/mp,_/l/I/m/p/,_/_/l/i/m/p/_/_/
limn,135.0,0.000135,l/I/m,_/l/I/m/_/,_/_/l/i/m/n/_/_/
limb,9196.0,0.009196,l/I/m,_/l/I/m/_/,_/_/l/i/m/b/_/_/
lime,5567.0,0.005567,l/aI/m,_/l/a/j/m/,_/_/l/i/m/e/_/_/
tag,10797.0,0.010797,t/&/g,_/t/@/g/_/,_/_/t/a/g/_/_/_/
boned,167.0,0.000167,b/oU/nd,_/b/o/n/d/,_/_/b/o/n/e/d/_/
tan,5000.0,0.005,t/&/n,_/t/@/n/_/,_/_/t/a/n/_/_/_/
thrall,333.0,0.000333,/T/r/O/l,T/r/a/l/_/,t/h/r/a/l/l/_/_/
stock,61336.0,0.061336,st/A/k,s/t/a/k/_/,_/s/t/o/c/k/_/_/
drape,5238.0,0.005238,dr/eI/p,d/r/e/j/p/,_/d/r/a/p/e/_/_/
chief,65811.0,0.065811,/tS/i/f,_/C/i/f/_/,_/c/h/i/e/f/_/_/
dad,42929.0,0.042929,d/&/d,_/d/@/d/_/,_/_/d/a/d/_/_/_/
dab,1811.0,0.001811,d/&/b,_/d/@/b/_/,_/_/d/a/b/_/_/_/
dam,7554.0,0.007554,d/&/m,_/d/@/m/_/,_/_/d/a/m/_/_/_/
dah,47.0,4.7e-05,d/A/,_/d/a/_/_/,_/_/d/a/h/_/_/_/
day,498361.0,0.498361,d/eI/,_/d/e/j/_/,_/_/d/a/y/_/_/_/
peeve,234.0,0.000234,p/i/v,_/p/i/v/_/,_/_/p/e/e/v/e/_/
time,889168.0,0.889168,t/aI/m,_/t/a/j/m/,_/_/t/i/m/e/_/_/
gear,18559.0,0.018559,g/i/r,_/g/i/r/_/,_/_/g/e/a/r/_/_/
prune,1210.0,0.00121,pr/u/n,p/r/u/n/_/,_/p/r/u/n/e/_/_/
loupe,71.0,7.1e-05,l/u/p,_/l/u/p/_/,_/_/l/o/u/p/e/_/
chaise,472.0,0.000472,/S/eI/z,_/S/e/j/z/,_/c/h/a/i/s/e/_/
kite,2010.0,0.00201,k/aI/t,_/k/a/j/t/,_/_/k/i/t/e/_/_/
kith,48.0,4.8e-05,k/I/T/,_/k/I/T/_/,_/_/k/i/t/h/_/_/
text,35853.0,0.035853,t/E/kst,_/t/E/k/s/,_/_/t/e/x/t/_/_/
beat,50674.0,0.050674,b/i/t,_/b/i/t/_/,_/_/b/e/a/t/_/_/
beau,1621.0,0.001621,b/oU/,_/b/o/_/_/,_/_/b/e/a/u/_/_/
bear,51029.0,0.051029,b/(@)/r,_/b/E/r/_/,_/_/b/e/a/r/_/_/
beam,11384.0,0.011384,b/i/m,_/b/i/m/_/,_/_/b/e/a/m/_/_/
bean,17724.0,0.017724,b/i/n,_/b/i/n/_/,_/_/b/e/a/n/_/_/
beak,1504.0,0.001504,b/i/k,_/b/i/k/_/,_/_/b/e/a/k/_/_/
bead,5600.0,0.0056,b/i/d,_/b/i/d/_/,_/_/b/e/a/d/_/_/
sexed,24.0,2.4e-05,s/E/kst,_/s/E/k/s/,_/_/s/e/x/e/d/_/
plaid,1678.0,0.001678,pl/&/d,p/l/@/d/_/,_/p/l/a/i/d/_/_/
plain,19643.0,0.019643,pl/eI/n,p/l/e/j/n/,_/p/l/a/i/n/_/_/
plait,259.0,0.000259,pl/eI/t,p/l/e/j/t/,_/p/l/a/i/t/_/_/
fill,58578.0,0.058578,f/I/l,_/f/I/l/_/,_/_/f/i/l/l/_/_/
thought,58392.0,0.058392,/T/O/t,_/T/a/t/_/,_/t/h/o/u/g/h/t/
tough,46653.0,0.046653,t/@/f,_/t/^/f/_/,_/_/t/o/u/g/h/_/
lake,45116.0,0.045116,l/eI/k,_/l/e/j/k/,_/_/l/a/k/e/_/_/
soft,31775.0,0.031775,s/O/ft,_/s/a/f/t/,_/_/s/o/f/t/_/_/
heel,12476.0,0.012476,h/i/l,_/h/i/l/_/,_/_/h/e/e/l/_/_/
corpse,4895.0,0.004895,k/O/rps,_/k/a/r/p/,_/_/c/o/r/p/s/e/
wraith,277.0,0.000277,r/eI/T/,_/r/e/j/T/,_/w/r/a/i/t/h/_/
host,40690.0,0.04069,h/oU/st,_/h/o/s/t/,_/_/h/o/s/t/_/_/
glade,460.0,0.00046,gl/eI/d,g/l/e/j/d/,_/g/l/a/d/e/_/_/
beaked,64.0,6.4e-05,b/i/kt,_/b/i/k/t/,_/_/b/e/a/k/e/d/
guard,43048.0,0.043048,g/A/rd,_/g/a/r/d/,_/_/g/u/a/r/d/_/
maze,2718.0,0.002718,m/eI/z,_/m/e/j/z/,_/_/m/a/z/e/_/_/
brand,18266.0,0.018266,br/&/nd,b/r/@/n/d/,_/b/r/a/n/d/_/_/
plague,6450.0,0.00645,pl/eI/g,p/l/e/j/g/,_/p/l/a/g/u/e/_/
lynx,347.0,0.000347,l/I/N/ks,_/l/I/G/k/,_/_/l/y/n/x/_/_/
durn,36.0,3.6e-05,d/@/rn,_/d/^/r/n/,_/_/d/u/r/n/_/_/
pin,12232.0,0.012232,p/I/n,_/p/I/n/_/,_/_/p/i/n/_/_/_/
pic,410.0,0.00041,p/I/k,_/p/I/k/_/,_/_/p/i/c/_/_/_/
pie,10842.0,0.010842,p/aI/,_/p/a/j/_/,_/_/p/i/e/_/_/_/
pig,9466.0,0.009466,p/I/g,_/p/I/g/_/,_/_/p/i/g/_/_/_/
pit,10686.0,0.010686,p/I/t,_/p/I/t/_/,_/_/p/i/t/_/_/_/
flange,413.0,0.000413,fl/&/n/dZ/,f/l/@/n/J/,_/f/l/a/n/g/e/_/
yelp,1373.0,0.001373,/j/E/lp,_/j/E/l/p/,_/_/_/y/e/l/p/_/
yell,16290.0,0.01629,/j/E/l,_/j/E/l/_/,_/_/_/y/e/l/l/_/
sleek,3484.0,0.003484,sl/i/k,s/l/i/k/_/,_/s/l/e/e/k/_/_/
sleet,607.0,0.000607,sl/i/t,s/l/i/t/_/,_/s/l/e/e/t/_/_/
sleep,68742.0,0.068742,sl/i/p,s/l/i/p/_/,_/s/l/e/e/p/_/_/
lure,8330.0,0.00833,l/U/r,_/l/U/r/_/,_/_/l/u/r/e/_/_/
risk,83592.0,0.083592,r/I/sk,_/r/I/s/k/,_/_/r/i/s/k/_/_/
rise,68947.0,0.068947,r/aI/z,_/r/a/j/z/,_/_/r/i/s/e/_/_/
lode,237.0,0.000237,l/oU/d,_/l/o/d/_/,_/_/l/o/d/e/_/_/
phlegm,195.0,0.000195,fl/E/m,f/l/E/m/_/,p/h/l/e/g/m/_/_/
musk,457.0,0.000457,m/@/sk,_/m/^/s/k/,_/_/m/u/s/k/_/_/
mush,662.0,0.000662,m/@/S/,_/m/^/S/_/,_/_/m/u/s/h/_/_/
muse,3991.0,0.003991,m/j/u/z,m/j/u/z/_/,_/_/m/u/s/e/_/_/
phone,87100.0,0.0871,f/oU/n,_/f/o/n/_/,_/p/h/o/n/e/_/_/
muss,240.0,0.00024,m/@/s,_/m/^/s/_/,_/_/m/u/s/s/_/_/
pouch,2081.0,0.002081,p/AU/tS/,_/p/a/w/C/,_/_/p/o/u/c/h/_/
must,191702.0,0.191702,m/@/st,_/m/^/s/t/,_/_/m/u/s/t/_/_/
lunge,2371.0,0.002371,l/@/n/dZ/,_/l/^/n/J/,_/_/l/u/n/g/e/_/
daft,344.0,0.000344,d/&/ft,_/d/@/f/t/,_/_/d/a/f/t/_/_/
bund,84.0,8.4e-05,b/U/nd,_/b/U/n/d/,_/_/b/u/n/d/_/_/
bunk,2473.0,0.002473,b/@/N/k,_/b/^/G/k/,_/_/b/u/n/k/_/_/
bunt,291.0,0.000291,b/@/nt,_/b/^/n/t/,_/_/b/u/n/t/_/_/
gate,20737.0,0.020737,g/eI/t,_/g/e/j/t/,_/_/g/a/t/e/_/_/
gloom,1936.0,0.001936,gl/u/m,g/l/u/m/_/,_/g/l/o/o/m/_/_/
clothe,1447.0,0.001447,kl/oU/D/,k/l/o/D/_/,_/c/l/o/t/h/e/_/
free,108400.0,0.1084,fr/i/,f/r/i/_/_/,_/f/r/e/e/_/_/_/
rain,34207.0,0.034207,r/eI/n,_/r/e/j/n/,_/_/r/a/i/n/_/_/
fret,2035.0,0.002035,fr/E/t,f/r/E/t/_/,_/f/r/e/t/_/_/_/
mosque,4940.0,0.00494,m/A/sk,_/m/a/s/k/,_/_/m/o/s/q/u/e/
drool,1062.0,0.001062,dr/u/l,d/r/u/l/_/,_/d/r/o/o/l/_/_/
