wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O
lid,6506,14.45777778,0.25050444577189124,l/I/d,_/_/l/I/d/_/_/,_/_/l/i/d/_/_/_/
lip,29478,65.50666667,0.3840028264791955,l/I/p,_/_/l/I/p/_/_/,_/_/l/i/p/_/_/_/
watt,951,2.113333333,0.10390238107726903,w/A/t,_/_/w/a/t/_/_/,_/_/w/a/t/t/_/_/
clear,105135,233.6333333,0.4993437572502554,kl/i/r,_/k/l/i/r/_/_/,_/c/l/e/a/r/_/_/
cleat,867,1.926666667,0.09824569163571956,kl/i/t,_/k/l/i/t/_/_/,_/c/l/e/a/t/_/_/
clean,48578,107.9511111,0.42916103998492566,kl/i/n,_/k/l/i/n/_/_/,_/c/l/e/a/n/_/_/
fosse,35,0.07777777799999999,0.05,f/A/s,_/_/f/a/s/_/_/,_/_/f/o/s/s/e/_/
sheik,1238,2.751111111,0.12095191550144435,/S/i/k,_/_/S/i/k/_/_/,_/s/h/e/i/k/_/_/
stale,1756,3.902222222,0.1454374486363352,st/eI/l,_/s/t/e/j/l/_/,_/s/t/a/l/e/_/_/
both,287367,638.5933332999998,0.5910887158678046,b/oU/T/,_/_/b/o/T/_/_/,_/_/b/o/t/h/_/_/
gaunt,773,1.717777778,0.09147104416746285,g/O/nt,_/_/g/a/n/t/_/,_/_/g/a/u/n/t/_/
nape,640,1.4222222219999998,0.08093810632815253,n/eI/p,_/_/n/e/j/p/_/,_/_/n/a/p/e/_/_/
coarse,2645,5.877777778,0.17641592801762912,k/oU/rs,_/_/k/o/r/s/_/,_/_/c/o/a/r/s/e/
while,303382,674.1822222,0.5960427967130987,w/aI/l,_/_/w/a/j/l/_/,_/w/h/i/l/e/_/_/
fleet,6925,15.38888889,0.25585569894895943,fl/i/t,_/f/l/i/t/_/_/,_/f/l/e/e/t/_/_/
gimp,73,0.162222222,0.05,/dZ/I/mp,_/_/J/I/m/p/_/,_/_/g/i/m/p/_/_/
botch,571,1.268888889,0.07495523353560206,b/A/tS/,_/_/b/a/C/_/_/,_/_/b/o/t/c/h/_/
jibe,376,0.835555556,0.05556498609255235,/dZ/aI/b,_/_/J/a/j/b/_/,_/_/j/i/b/e/_/_/
dreck,48,0.106666667,0.05,dr/E/k,_/d/r/E/k/_/_/,_/d/r/e/c/k/_/_/
wrack,523,1.162222222,0.07054974402639638,r/&/k,_/_/r/@/k/_/_/,_/w/r/a/c/k/_/_/
mauve,424,0.942222222,0.06073274141231158,m/oU/v,_/_/m/o/v/_/_/,_/_/m/a/u/v/e/_/
some,769329,1709.62,0.6810926625286479,s/@/m,_/_/s/^/m/_/_/,_/_/s/o/m/e/_/_/
schmaltz,98,0.217777778,0.05,/S/m/A/lts,_/S/m/a/l/t/s/,c/h/m/a/l/t/z/s/
splay,673,1.495555556,0.08366682587525386,spl/eI/,s/p/l/e/j/_/_/,s/p/l/a/y/_/_/_/
gnome,331,0.7355555559999999,0.050439862183002136,n/oU/m,_/_/n/o/m/_/_/,_/g/n/o/m/e/_/_/
hinge,3232,7.182222222,0.19230448395620994,h/I/n/dZ/,_/_/h/I/n/J/_/,_/_/h/i/n/g/e/_/
ide,162,0.36,0.05,/aI/d,_/_/_/a/j/d/_/,_/_/_/i/d/e/_/_/
block,54970,122.1555556,0.4403728020071855,bl/A/k,_/b/l/a/k/_/_/,_/b/l/o/c/k/_/_/
soothe,1999,4.442222222,0.15499784115960044,s/u/D/,_/_/s/u/D/_/_/,_/_/s/o/o/t/h/e/
douse,966,2.146666667,0.1048767035145569,d/AU/s,_/_/d/a/w/s/_/,_/_/d/o/u/s/e/_/
frost,2156,4.791111111,0.16068260428095518,fr/O/st,_/f/r/a/s/t/_/,_/f/r/o/s/t/_/_/
reed,1874,4.164444444,0.15020478987610042,r/i/d,_/_/r/i/d/_/_/,_/_/r/e/e/d/_/_/
reef,4177,9.282222222,0.21320516026925743,r/i/f,_/_/r/i/f/_/_/,_/_/r/e/e/f/_/_/
frosh,29,0.064444444,0.05,fr/A/S/,_/f/r/a/S/_/_/,_/f/r/o/s/h/_/_/
reek,1053,2.34,0.11033186966445496,r/i/k,_/_/r/i/k/_/_/,_/_/r/e/e/k/_/_/
reel,5285,11.74444444,0.23284571853157002,r/i/l,_/_/r/i/l/_/_/,_/_/r/e/e/l/_/_/
skulk,317,0.7044444440000001,0.05,sk/@/lk,_/s/k/^/l/k/_/,_/s/k/u/l/k/_/_/
nab,805,1.788888889,0.09383406198911354,n/&/b,_/_/n/@/b/_/_/,_/_/n/a/b/_/_/_/
,1276,2.835555556,0.12298863957728356,n/&/n,_/_/n/@/n/_/_/,_/_/n/a/n/_/_/_/
nap,3910,8.688888889,0.2077674191876974,n/&/p,_/_/n/@/p/_/_/,_/_/n/a/p/_/_/_/
draw,73346,162.9911111,0.4665716736619688,dr/O/,_/d/r/a/_/_/_/,_/d/r/a/w/_/_/_/
dray,102,0.226666667,0.05,dr/eI/,_/d/r/e/j/_/_/,_/d/r/a/y/_/_/_/
drag,19318,42.92888889,0.34606000135235854,dr/&/g,_/d/r/@/g/_/_/,_/d/r/a/g/_/_/_/
drab,1074,2.386666667,0.11160129751699567,dr/&/b,_/d/r/@/b/_/_/,_/d/r/a/b/_/_/_/
dram,261,0.58,0.05,dr/&/m,_/d/r/@/m/_/_/,_/d/r/a/m/_/_/_/
swede,927,2.06,0.10232155540073522,sw/i/d,_/s/w/i/d/_/_/,_/s/w/e/d/e/_/_/
skew,1421,3.1577777780000003,0.13036865300724892,sk/j/u/,s/k/j/u/_/_/_/,_/s/k/e/w/_/_/_/
snide,274,0.6088888889999999,0.05,sn/aI/d,_/s/n/a/j/d/_/,_/s/n/i/d/e/_/_/
stiff,8437,18.74888889,0.2729176303299589,st/I/f,_/s/t/I/f/_/_/,_/s/t/i/f/f/_/_/
hive,1511,3.357777778,0.13466689695789322,h/aI/v,_/_/h/a/j/v/_/,_/_/h/i/v/e/_/_/
blitz,1666,3.702222222,0.1416266613207478,bl/I/ts,_/b/l/I/t/s/_/,_/b/l/i/t/z/_/_/
celt,242,0.5377777779999999,0.05,k/E/lt,_/_/k/E/l/t/_/,_/_/c/e/l/t/_/_/
cell,52221,116.04666670000002,0.43571830190206406,s/E/l,_/_/s/E/l/_/_/,_/_/c/e/l/l/_/_/
danged,25,0.055555556,0.05,d/&/N/d,_/_/d/@/G/d/_/,_/_/d/a/n/g/e/d/
snoot,32,0.07111111099999999,0.05,sn/u/t,_/s/n/u/t/_/_/,_/s/n/o/o/t/_/_/
snoop,855,1.9,0.09740826691943626,sn/u/p,_/s/n/u/p/_/_/,_/s/n/o/o/p/_/_/
snood,16,0.035555556,0.05,sn/u/d,_/s/n/u/d/_/_/,_/s/n/o/o/d/_/_/
snook,205,0.455555556,0.05,sn/u/k,_/s/n/u/k/_/_/,_/s/n/o/o/k/_/_/
ride,56697,125.9933333,0.4431802356043764,r/aI/d,_/_/r/a/j/d/_/,_/_/r/i/d/e/_/_/
wharf,1051,2.335555556,0.1102100480736335,w/O/rf,_/_/w/a/r/f/_/,_/w/h/a/r/f/_/_/
shrift,257,0.571111111,0.05,/S/r/I/ft,_/S/r/I/f/t/_/,s/h/r/i/f/t/_/_/
crazed,986,2.191111111,0.10615986633599366,kr/eI/zd,_/k/r/e/j/z/d/,_/c/r/a/z/e/d/_/
rove,79,0.175555556,0.05,r/oU/v,_/_/r/o/v/_/_/,_/_/r/o/v/e/_/_/
sperm,3533,7.851111111,0.1994935405767796,sp/@/rm,_/s/p/^/r/m/_/,_/s/p/e/r/m/_/_/
cruise,14340,31.86666667,0.3195181226519978,kr/u/z,_/k/r/u/z/_/_/,_/c/r/u/i/s/e/_/
hock,505,1.122222222,0.06884141203993428,h/A/k,_/_/h/a/k/_/_/,_/_/h/o/c/k/_/_/
brood,1322,2.937777778,0.12539498096303553,br/u/d,_/b/r/u/d/_/_/,_/b/r/o/o/d/_/_/
broom,2158,4.795555556,0.16075279072227816,br/u/m,_/b/r/u/m/_/_/,_/b/r/o/o/m/_/_/
brook,1126,2.502222222,0.11467086060750402,br/U/k,_/b/r/U/k/_/_/,_/b/r/o/o/k/_/_/
him,775020,1722.266667,0.6817665482708019,h/I/m,_/_/h/I/m/_/_/,_/_/h/i/m/_/_/_/
frond,755,1.677777778,0.09011452492841562,fr/A/nd,_/f/r/a/n/d/_/,_/f/r/o/n/d/_/_/
front,110750,246.1111111,0.5040841230733932,fr/@/nt,_/f/r/^/n/t/_/,_/f/r/o/n/t/_/_/
muff,210,0.466666667,0.05,m/@/f,_/_/m/^/f/_/_/,_/_/m/u/f/f/_/_/
globe,9330,20.73333333,0.28167760266190567,gl/oU/b,_/g/l/o/b/_/_/,_/g/l/o/b/e/_/_/
gaol,79,0.175555556,0.05,/dZ/eI/l,_/_/J/e/j/l/_/,_/_/g/a/o/l/_/_/
stump,4447,9.882222222000001,0.21839381703304037,st/@/mp,_/s/t/^/m/p/_/,_/s/t/u/m/p/_/_/
beard,6525,14.5,0.2507540004603886,b/i/rd,_/_/b/i/r/d/_/,_/_/b/e/a/r/d/_/
feint,302,0.671111111,0.05,f/eI/nt,_/_/f/e/j/n/t/,_/_/f/e/i/n/t/_/
shill,177,0.393333333,0.05,/S/I/l,_/_/S/I/l/_/_/,_/s/h/i/l/l/_/_/
bare,11989,26.64222222,0.3036802142873102,b/@/r,_/_/b/^/r/_/_/,_/_/b/a/r/e/_/_/
need,414865,921.9222222,0.6246385043503985,n/i/d,_/_/n/i/d/_/_/,_/_/n/e/e/d/_/_/
screw,9444,20.98666667,0.2827378598727701,skr/u/,s/k/r/u/_/_/_/,s/c/r/e/w/_/_/_/
scree,266,0.591111111,0.05,skr/i/,s/k/r/i/_/_/_/,s/c/r/e/e/_/_/_/
singe,357,0.793333333,0.053435958935470304,s/I/n/dZ/,_/_/s/I/n/J/_/,_/_/s/i/n/g/e/_/
awl,121,0.268888889,0.05,/O/l,_/_/_/a/l/_/_/,_/_/_/a/w/l/_/_/
awe,3529,7.842222222,0.1994016159154519,/O/,_/_/_/a/_/_/_/,_/_/_/a/w/e/_/_/
dodge,3363,7.473333332999999,0.19550292291725604,d/A/dZ/,_/_/d/a/J/_/_/,_/_/d/o/d/g/e/_/
joint,23086,51.30222222,0.36202161215882467,/dZ/Oi/nt,_/_/J/o/j/n/t/,_/_/j/o/i/n/t/_/
shake,55246,122.7688889,0.4408272953548041,/S/eI/k,_/_/S/e/j/k/_/,_/s/h/a/k/e/_/_/
state,370762,823.9155556,0.6143676998098739,st/eI/t,_/s/t/e/j/t/_/,_/s/t/a/t/e/_/_/
trove,689,1.531111111,0.08496110753402734,tr/oU/v,_/t/r/o/v/_/_/,_/t/r/o/v/e/_/_/
roil,710,1.5777777780000002,0.08663253134283262,r/Oi/l,_/_/r/o/j/l/_/,_/_/r/o/i/l/_/_/
tread,2910,6.466666667,0.18393194873897045,tr/E/d,_/t/r/E/d/_/_/,_/t/r/e/a/d/_/_/
knurled,29,0.064444444,0.05,n/@/rld,_/_/n/^/r/l/d/,_/k/n/u/r/l/e/d/
treat,50401,112.0022222,0.43250110479748355,tr/i/t,_/t/r/i/t/_/_/,_/t/r/e/a/t/_/_/
suckle,252,0.56,0.05,s/@/kl,_/_/s/^/k/l/_/,_/_/s/u/c/k/l/e/
ankh,38,0.08444444400000001,0.05,/&/N/k,_/_/_/@/G/k/_/,_/_/_/a/n/k/h/_/
shed,10909,24.24222222,0.29537069525936155,/S/E/d,_/_/S/E/d/_/_/,_/s/h/e/d/_/_/_/
sleight,234,0.52,0.05,sl/aI/t,_/s/l/a/j/t/_/,_/s/l/e/i/g/h/t/
shew,35,0.07777777799999999,0.05,sh/oU/,_/s/h/o/_/_/_/,_/s/h/e/w/_/_/_/
quartz,633,1.406666667,0.08034867396298066,kw/O/rts,_/k/w/a/r/t/s/,_/_/q/u/a/r/t/z/
whorled,38,0.08444444400000001,0.05,w/@/rld,_/_/w/^/r/l/d/,_/w/h/o/r/l/e/d/
piece,80867,179.7044444,0.4754506369406884,p/i/s,_/_/p/i/s/_/_/,_/_/p/i/e/c/e/_/
prole,22,0.048888889000000005,0.05,pr/oU/l,_/p/r/o/l/_/_/,_/p/r/o/l/e/_/_/
sphinx,526,1.168888889,0.07083139026705805,sf/I/N/ks,_/s/f/I/G/k/s/,s/p/h/i/n/x/_/_/
force,173350,385.2222222,0.5449403658315399,f/oU/rs,_/_/f/o/r/s/_/,_/_/f/o/r/c/e/_/
quilt,4591,10.20222222,0.22104529530391953,kw/I/lt,_/k/w/I/l/t/_/,_/_/q/u/i/l/t/_/
crave,2835,6.3,0.18186666892671327,kr/eI/v,_/k/r/e/j/v/_/,_/c/r/a/v/e/_/_/
quill,526,1.168888889,0.07083139026705805,kw/I/l,_/k/w/I/l/_/_/,_/_/q/u/i/l/l/_/
jamb,291,0.6466666670000001,0.05,/dZ/&/m,_/_/J/@/m/_/_/,_/_/j/a/m/b/_/_/
mooch,68,0.151111111,0.05,m/u/tS/,_/_/m/u/C/_/_/,_/_/m/o/o/c/h/_/
call,389556,865.68,0.6188861824517977,k/O/l,_/_/k/a/l/_/_/,_/_/c/a/l/l/_/_/
calm,18312,40.69333333,0.3412814983035968,k/A/m,_/_/k/a/m/_/_/,_/_/c/a/l/m/_/_/
calf,4615,10.25555556,0.22147983253928766,k/&/f,_/_/k/@/f/_/_/,_/_/c/a/l/f/_/_/
strop,48,0.106666667,0.05,str/A/p,s/t/r/a/p/_/_/,s/t/r/o/p/_/_/_/
sate,337,0.7488888890000001,0.05114002892722877,s/eI/t,_/_/s/e/j/t/_/,_/_/s/a/t/e/_/_/
deck,14511,32.24666667,0.32056982659794947,d/E/k,_/_/d/E/k/_/_/,_/_/d/e/c/k/_/_/
carve,7777,17.28222222,0.2658576737816222,k/A/rv,_/_/k/a/r/v/_/,_/_/c/a/r/v/e/_/
wend,342,0.76,0.05171943561003379,w/E/nd,_/_/w/E/n/d/_/,_/_/w/e/n/d/_/_/
droll,257,0.571111111,0.05,dr/oU/l,_/d/r/o/l/_/_/,_/d/r/o/l/l/_/_/
dour,537,1.193333333,0.07185673782632758,d/U/r,_/_/d/U/r/_/_/,_/_/d/o/u/r/_/_/
grade,36129,80.28666667,0.402362622846851,gr/eI/d,_/g/r/e/j/d/_/,_/g/r/a/d/e/_/_/
spoiled,760,1.688888889,0.0904933578068664,sp/Oi/ld,_/s/p/o/j/l/d/,_/s/p/o/i/l/e/d/
churn,3251,7.224444443999999,0.19277537005261602,/tS/@/rn,_/_/C/^/r/n/_/,_/c/h/u/r/n/_/_/
chest,26203,58.22888889,0.37340002640011155,/tS/E/st,_/_/C/E/s/t/_/,_/c/h/e/s/t/_/_/
chess,3206,7.124444444,0.1916561606440009,/tS/E/s,_/_/C/E/s/_/_/,_/c/h/e/s/s/_/_/
hoard,1422,3.16,0.13041753786077262,h/oU/rd,_/_/h/o/r/d/_/,_/_/h/o/a/r/d/_/
bat,11598,25.77333333,0.3007582677231491,b/&/t,_/_/b/@/t/_/_/,_/_/b/a/t/_/_/_/
bar,51773,115.0511111,0.4349368104978154,b/A/r,_/_/b/a/r/_/_/,_/_/b/a/r/_/_/_/
bay,37376,83.05777778,0.40542951975680974,b/eI/,_/_/b/e/j/_/_/,_/_/b/a/y/_/_/_/
bag,48274,107.2755556,0.42859199909540013,b/&/g,_/_/b/@/g/_/_/,_/_/b/a/g/_/_/_/
baa,31,0.06888888900000001,0.05,b/&/,_/_/b/@/_/_/_/,_/_/b/a/a/_/_/_/
ban,19082,42.40444444,0.34496120083275944,b/A/n,_/_/b/a/n/_/_/,_/_/b/a/n/_/_/_/
bah,496,1.102222222,0.06797513298141443,b/A/,_/_/b/a/_/_/_/,_/_/b/a/h/_/_/_/
sail,9175,20.38888889,0.28021602646831506,s/eI/l,_/_/s/e/j/l/_/,_/_/s/a/i/l/_/_/
conch,550,1.222222222,0.07305388036226514,k/A/N/k,_/_/k/a/G/k/_/,_/_/c/o/n/c/h/_/
three,305644,679.2088888999998,0.5967213932299293,/T/r/i/,_/T/r/i/_/_/_/,t/h/r/e/e/_/_/_/
piste,36,0.08,0.05,p/i/st,_/_/p/i/s/t/_/,_/_/p/i/s/t/e/_/
sly,1851,4.113333333,0.14929484757127837,sl/aI/,_/s/l/a/j/_/_/,_/s/l/y/_/_/_/_/
spawn,3466,7.702222222,0.19794148494795413,sp/O/n,_/s/p/a/n/_/_/,_/s/p/a/w/n/_/_/
grown,948,2.106666667,0.10370626524398179,gr/oU/n,_/g/r/o/n/_/_/,_/g/r/o/w/n/_/_/
growl,3879,8.62,0.20711460750425423,gr/AU/l,_/g/r/a/w/l/_/,_/g/r/o/w/l/_/_/
quant,145,0.322222222,0.05,kw/&/nt,_/k/w/@/n/t/_/,_/_/q/u/a/n/t/_/
left,65111,144.6911111,0.4557464899985878,l/E/ft,_/_/l/E/f/t/_/,_/_/l/e/f/t/_/_/
just,813167,1807.037778,0.686159842973034,/dZ/@/st,_/_/J/^/s/t/_/,_/_/j/u/s/t/_/_/
squad,6205,13.78888889,0.24645736890675116,skw/A/d,s/k/w/a/d/_/_/,_/s/q/u/a/d/_/_/
dense,6596,14.65777778,0.2516805683724718,d/E/ns,_/_/d/E/n/s/_/,_/_/d/e/n/s/e/_/
bold,8250,18.33333333,0.27097199970489844,b/oU/ld,_/_/b/o/l/d/_/,_/_/b/o/l/d/_/_/
boll,354,0.786666667,0.05309522110698281,b/oU/l,_/_/b/o/l/_/_/,_/_/b/o/l/l/_/_/
sift,2568,5.706666667,0.17411102064129766,s/I/ft,_/_/s/I/f/t/_/,_/_/s/i/f/t/_/_/
bolt,8452,18.78222222,0.27307191897386424,b/oU/lt,_/_/b/o/l/t/_/,_/_/b/o/l/t/_/_/
lieu,1061,2.357777778,0.11081754040811043,l/u/,_/_/l/u/_/_/_/,_/_/l/i/e/u/_/_/
chime,2316,5.146666667,0.16613398641538038,/tS/aI/m,_/_/C/a/j/m/_/,_/c/h/i/m/e/_/_/
berg,35,0.07777777799999999,0.05,b/@/rg,_/_/b/^/r/g/_/,_/_/b/e/r/g/_/_/
berm,451,1.002222222,0.06351625332744125,b/@/rm,_/_/b/^/r/m/_/,_/_/b/e/r/m/_/_/
sling,2873,6.384444444,0.182918903399512,sl/I/N/,_/s/l/I/G/_/_/,_/s/l/i/n/g/_/_/
slink,693,1.54,0.08528183708771066,sl/I/N/k,_/s/l/I/G/k/_/,_/s/l/i/n/k/_/_/
stoke,1045,2.322222222,0.10984360693654786,st/oU/k,_/s/t/o/k/_/_/,_/s/t/o/k/e/_/_/
jones,40,0.088888889,0.05,/dZ/oU/nz,_/_/J/o/n/z/_/,_/_/j/o/n/e/s/_/
mild,8381,18.62444444,0.27233930931534417,m/aI/ld,_/_/m/a/j/l/d/,_/_/m/i/l/d/_/_/
mile,72054,160.12,0.46495573952788594,m/aI/l,_/_/m/a/j/l/_/,_/_/m/i/l/e/_/_/
schnook,17,0.037777778,0.05,/S/n/U/k,_/S/n/U/k/_/_/,c/h/n/o/o/k/_/s/
mill,10394,23.09777778,0.29112579343772055,m/I/l,_/_/m/I/l/_/_/,_/_/m/i/l/l/_/_/
smock,551,1.224444444,0.07314532264994669,sm/A/k,_/s/m/a/k/_/_/,_/s/m/o/c/k/_/_/
milk,21494,47.76444444,0.3556140288433465,m/I/lk,_/_/m/I/l/k/_/,_/_/m/i/l/k/_/_/
prom,1899,4.22,0.15118369939812462,pr/A/m,_/p/r/a/m/_/_/,_/p/r/o/m/_/_/_/
dim,6894,15.32,0.2554703286711178,d/I/m,_/_/d/I/m/_/_/,_/_/d/i/m/_/_/_/
din,1478,3.284444444,0.1331142218055306,d/I/n,_/_/d/I/n/_/_/,_/_/d/i/n/_/_/_/
die,108355,240.7888889,0.5020921461636062,d/aI/,_/_/d/a/j/_/_/,_/_/d/i/e/_/_/_/
dig,14767,32.81555556,0.3221220495759872,d/I/g,_/_/d/I/g/_/_/,_/_/d/i/g/_/_/_/
dit,77,0.171111111,0.05,d/I/t,_/_/d/I/t/_/_/,_/_/d/i/t/_/_/_/
dip,9907,22.01555556,0.28692198231267535,d/I/p,_/_/d/I/p/_/_/,_/_/d/i/p/_/_/_/
wail,3570,7.933333332999999,0.20033949346745605,w/eI/l,_/_/w/e/j/l/_/,_/_/w/a/i/l/_/_/
bloke,290,0.644444444,0.05,bl/oU/k,_/b/l/o/k/_/_/,_/b/l/o/k/e/_/_/
clerk,8489,18.86444444,0.2734513888628635,kl/@/rk,_/k/l/^/r/k/_/,_/c/l/e/r/k/_/_/
waif,237,0.526666667,0.05,w/eI/f,_/_/w/e/j/f/_/,_/_/w/a/i/f/_/_/
french,42639,94.75333333,0.4173477586696911,fr/E/n/tS/,_/f/r/E/n/C/_/,_/f/r/e/n/c/h/_/
wait,127261,282.8022222,0.5167496790246524,w/eI/t,_/_/w/e/j/t/_/,_/_/w/a/i/t/_/_/
strake,44,0.097777778,0.05,str/eI/k,s/t/r/e/j/k/_/,s/t/r/a/k/e/_/_/
perk,2652,5.893333332999999,0.17662261393724227,p/@/rk,_/_/p/^/r/k/_/,_/_/p/e/r/k/_/_/
perm,286,0.635555556,0.05,p/E/rm,_/_/p/E/r/m/_/,_/_/p/e/r/m/_/_/
perv,46,0.102222222,0.05,p/@/rv,_/_/p/^/r/v/_/,_/_/p/e/r/v/_/_/
pert,316,0.7022222220000001,0.05,p/@/rt,_/_/p/^/r/t/_/,_/_/p/e/r/t/_/_/
fly,46234,102.7422222,0.42467903595025336,fl/aI/,_/f/l/a/j/_/_/,_/f/l/y/_/_/_/_/
souk,129,0.286666667,0.05,s/u/k,_/_/s/u/k/_/_/,_/_/s/o/u/k/_/_/
flu,5143,11.42888889,0.230551937146642,fl/u/,_/f/l/u/_/_/_/,_/f/l/u/_/_/_/_/
soul,25962,57.69333333,0.37256901679789917,s/oU/l,_/_/s/o/l/_/_/,_/_/s/o/u/l/_/_/
soup,12474,27.72,0.30717957119882316,s/u/p,_/_/s/u/p/_/_/,_/_/s/o/u/p/_/_/
sour,6296,13.99111111,0.24769989361666836,s/AU/r,_/_/s/a/w/r/_/,_/_/s/o/u/r/_/_/
claim,82943,184.3177778,0.4777569834961363,kl/eI/m,_/k/l/e/j/m/_/,_/c/l/a/i/m/_/_/
drawer,7496,16.65777778,0.2626782119503334,dr/O/r,_/d/r/a/r/_/_/,_/d/r/a/w/e/r/_/
switch,20348,45.21777778,0.35070689327051335,sw/I/tS/,_/s/w/I/C/_/_/,_/s/w/i/t/c/h/_/
thane,20,0.044444444000000013,0.05,/T/eI/n,_/_/T/e/j/n/_/,_/t/h/a/n/e/_/_/
maid,4310,9.577777778,0.2157978351849375,m/eI/d,_/_/m/e/j/d/_/,_/_/m/a/i/d/_/_/
maim,627,1.3933333330000002,0.07984040590615682,m/eI/m,_/_/m/e/j/m/_/,_/_/m/a/i/m/_/_/
ours,7329,16.28666667,0.2607349277387385,/AU/rz,_/_/_/a/w/r/z/,_/_/_/o/u/r/s/_/
main,50501,112.2244444,0.43268084199448986,m/eI/n,_/_/m/e/j/n/_/,_/_/m/a/i/n/_/_/
gird,304,0.675555556,0.05,g/@/rd,_/_/g/^/r/d/_/,_/_/g/i/r/d/_/_/
girl,129242,287.20444439999994,0.5181579091226884,g/@/rl,_/_/g/^/r/l/_/,_/_/g/i/r/l/_/_/
lad,2092,4.648888889,0.1584077269178838,l/&/d,_/_/l/@/d/_/_/,_/_/l/a/d/_/_/_/
lag,3878,8.617777777999999,0.20709347131351816,l/&/g,_/_/l/@/g/_/_/,_/_/l/a/g/_/_/_/
yurt,234,0.52,0.05,/j/U/rt,_/_/j/U/r/t/_/,_/_/_/y/u/r/t/_/
spiel,325,0.7222222220000001,0.05,sp/i/l,_/s/p/i/l/_/_/,_/s/p/i/e/l/_/_/
daunt,244,0.542222222,0.05,d/O/nt,_/_/d/a/n/t/_/,_/_/d/a/u/n/t/_/
luge,283,0.628888889,0.05,l/u/Z/,_/_/l/u/B/_/_/,_/_/l/u/g/e/_/_/
dash,6651,14.78,0.25239193697765033,d/&/S/,_/_/d/@/S/_/_/,_/_/d/a/s/h/_/_/
voiced,107,0.237777778,0.05,v/Oi/st,_/_/v/o/j/s/t/,_/_/v/o/i/c/e/d/
clunk,275,0.611111111,0.05,kl/@/N/k,_/k/l/^/G/k/_/,_/c/l/u/n/k/_/_/
trace,18946,42.10222222,0.3443219478560747,tr/eI/s,_/t/r/e/j/s/_/,_/t/r/a/c/e/_/_/
track,51354,114.12,0.4341998156180724,tr/&/k,_/t/r/@/k/_/_/,_/t/r/a/c/k/_/_/
baize,63,0.14,0.05,b/eI/z,_/_/b/e/j/z/_/,_/_/b/a/i/z/e/_/
tract,4387,9.748888889,0.21726594562781892,tr/&/kt,_/t/r/@/k/t/_/,_/t/r/a/c/t/_/_/
zen,64,0.14222222199999998,0.05,z/E/n,_/_/z/E/n/_/_/,_/_/z/e/n/_/_/_/
pebble,2343,5.206666667,0.16702270586259424,p/E/bl,_/_/p/E/b/l/_/,_/_/p/e/b/b/l/e/
gage,39,0.08666666699999999,0.05,g/eI/dZ/,_/_/g/e/j/J/_/,_/_/g/a/g/e/_/_/
kook,250,0.5555555560000001,0.05,k/u/k,_/_/k/u/k/_/_/,_/_/k/o/o/k/_/_/
pained,801,1.78,0.09354200104998385,p/eI/nd,_/_/p/e/j/n/d/,_/_/p/a/i/n/e/d/
terse,511,1.135555556,0.06941440774331321,t/@/rs,_/_/t/^/r/s/_/,_/_/t/e/r/s/e/_/
marl,68,0.151111111,0.05,m/A/rl,_/_/m/a/r/l/_/,_/_/m/a/r/l/_/_/
mark,42915,95.36666667,0.4179319023047506,m/A/rk,_/_/m/a/r/k/_/,_/_/m/a/r/k/_/_/
mart,41,0.091111111,0.05,m/A/rt,_/_/m/a/r/t/_/,_/_/m/a/r/t/_/_/
stacked,718,1.595555556,0.08726131740198396,st/&/kt,_/s/t/@/k/t/_/,_/s/t/a/c/k/e/d/
tuck,9592,21.31555556,0.28409625416713047,t/@/k,_/_/t/^/k/_/_/,_/_/t/u/c/k/_/_/
pap,1021,2.268888889,0.10836298646561694,p/&/p,_/_/p/@/p/_/_/,_/_/p/a/p/_/_/_/
par,4611,10.24666667,0.2214075528422644,p/A/r,_/_/p/a/r/_/_/,_/_/p/a/r/_/_/_/
pat,7195,15.98888889,0.25914523609912177,p/&/t,_/_/p/@/t/_/_/,_/_/p/a/t/_/_/_/
harsh,9208,20.46222222,0.28052916313289866,h/A/r/S/,_/_/h/a/r/S/_/,_/_/h/a/r/s/h/_/
paw,3484,7.742222222,0.19836104853328146,p/O/,_/_/p/a/_/_/_/,_/_/p/a/w/_/_/_/
pay,167339,371.8644444,0.5417201731087056,p/eI/,_/_/p/e/j/_/_/,_/_/p/a/y/_/_/_/
pad,9947,22.10444444,0.287274639591184,p/&/d,_/_/p/@/d/_/_/,_/_/p/a/d/_/_/_/
pah,36,0.08,0.05,p/A/,_/_/p/a/_/_/_/,_/_/p/a/h/_/_/_/
pal,5629,12.50888889,0.23817512006802152,p/&/l,_/_/p/@/l/_/_/,_/_/p/a/l/_/_/_/
pan,19320,42.93333333,0.34606925704753144,p/&/n,_/_/p/@/n/_/_/,_/_/p/a/n/_/_/_/
mop,2126,4.724444444,0.15962329475274203,m/A/p,_/_/m/a/p/_/_/,_/_/m/o/p/_/_/_/
mow,1680,3.733333333,0.14222997586711691,m/oU/,_/_/m/o/_/_/_/,_/_/m/o/w/_/_/_/
mot,124,0.27555555600000003,0.05,m/oU/,_/_/m/o/_/_/_/,_/_/m/o/t/_/_/_/
moo,311,0.6911111109999999,0.05,m/u/,_/_/m/u/_/_/_/,_/_/m/o/o/_/_/_/
