wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
rune,131.0,0.2911111111111111,r/u/n,_/_/r/u/n/_/_/,_/_/r/u/n/e/_/_/
rung,1035.0,2.3,r/@/N/,_/_/r/^/G/_/_/,_/_/r/u/n/g/_/_/
drawl,621.0,1.38,dr/O/l,_/d/r/a/l/_/_/,_/d/r/a/w/l/_/_/
tone,17455.0,38.78888888888889,t/oU/n,_/_/t/o/n/_/_/,_/_/t/o/n/e/_/_/
tong,151.0,0.33555555555555555,t/O/N/,_/_/t/a/G/_/_/,_/_/t/o/n/g/_/_/
sculpt,337.0,0.7488888888888889,sk/@/lpt,_/s/k/^/l/p/t/,_/s/c/u/l/p/t/_/
thrash,371.0,0.8244444444444444,/T/r/&/S/,_/T/r/@/S/_/_/,t/h/r/a/s/h/_/_/
wheel,13337.0,29.637777777777778,w/i/l,_/_/w/i/l/_/_/,_/w/h/e/e/l/_/_/
wheeled,1214.0,2.6977777777777776,w/i/ld,_/_/w/i/l/d/_/,_/w/h/e/e/l/e/d/
fuss,2235.0,4.966666666666667,f/@/s,_/_/f/^/s/_/_/,_/_/f/u/s/s/_/_/
hang,16608.0,36.906666666666666,h/&/N/,_/_/h/@/G/_/_/,_/_/h/a/n/g/_/_/
hung,10690.0,23.755555555555556,h/@/N/,_/_/h/^/G/_/_/,_/_/h/u/n/g/_/_/
hand,161054.0,357.8977777777778,h/&/nd,_/_/h/@/n/d/_/,_/_/h/a/n/d/_/_/
fuse,1361.0,3.0244444444444443,f/j/u/z,_/f/j/u/z/_/_/,_/_/f/u/s/e/_/_/
shout,4135.0,9.188888888888888,/S/AU/t,_/_/S/a/w/t/_/,_/s/h/o/u/t/_/_/
sparse,1549.0,3.442222222222222,sp/A/rs,_/s/p/a/r/s/_/,_/s/p/a/r/s/e/_/
night,194320.0,431.8222222222222,n/aI/t,_/_/n/a/j/t/_/,_/_/n/i/g/h/t/_/
born,41952.0,93.22666666666667,b/O/rn,_/_/b/a/r/n/_/,_/_/b/o/r/n/_/_/
bore,3109.0,6.908888888888889,b/oU/r,_/_/b/o/r/_/_/,_/_/b/o/r/e/_/_/
peek,2126.0,4.724444444444444,p/i/k,_/_/p/i/k/_/_/,_/_/p/e/e/k/_/_/
peel,4109.0,9.13111111111111,p/i/l,_/_/p/i/l/_/_/,_/_/p/e/e/l/_/_/
peer,10589.0,23.531111111111112,p/i/r,_/_/p/i/r/_/_/,_/_/p/e/e/r/_/_/
peep,610.0,1.3555555555555556,p/i/p,_/_/p/i/p/_/_/,_/_/p/e/e/p/_/_/
frill,105.0,0.23333333333333334,fr/I/l,_/f/r/I/l/_/_/,_/f/r/i/l/l/_/_/
prayer,13581.0,30.18,pr/@/r,_/p/r/^/r/_/_/,_/p/r/a/y/e/r/_/
test,69162.0,153.69333333333333,t/E/st,_/_/t/E/s/t/_/,_/_/t/e/s/t/_/_/
faze,254.0,0.5644444444444444,f/eI/z,_/_/f/e/j/z/_/,_/_/f/a/z/e/_/_/
gun,35775.0,79.5,g/@/n,_/_/g/^/n/_/_/,_/_/g/u/n/_/_/_/
gum,3460.0,7.688888888888889,g/@/m,_/_/g/^/m/_/_/,_/_/g/u/m/_/_/_/
gummed,77.0,0.1711111111111111,g/@/md,_/_/g/^/m/d/_/,_/_/g/u/m/m/e/d/
guv,44.0,0.09777777777777778,g/@/v,_/_/g/^/v/_/_/,_/_/g/u/v/_/_/_/
gut,4464.0,9.92,g/@/t,_/_/g/^/t/_/_/,_/_/g/u/t/_/_/_/
guts,2999.0,6.664444444444444,g/@/ts,_/_/g/^/t/s/_/,_/_/g/u/t/s/_/_/
guy,77570.0,172.37777777777777,g/aI/,_/_/g/a/j/_/_/,_/_/g/u/y/_/_/_/
cost,66233.0,147.18444444444444,k/O/st,_/_/k/a/s/t/_/,_/_/c/o/s/t/_/_/
sieve,559.0,1.2422222222222221,s/I/v,_/_/s/I/v/_/_/,_/_/s/i/e/v/e/_/
slough,319.0,0.7088888888888889,sl/AU/,_/s/l/a/w/_/_/,_/s/l/o/u/g/h/_/
cluck,147.0,0.32666666666666666,kl/@/k,_/k/l/^/k/_/_/,_/c/l/u/c/k/_/_/
chips,9777.0,21.726666666666667,t/S/I/ps,_/t/S/I/p/s/_/,_/c/h/i/p/s/_/_/
chip,8994.0,19.986666666666668,/tS/I/p,_/_/C/I/p/_/_/,_/c/h/i/p/_/_/_/
chipped,1014.0,2.2533333333333334,/tS/I/pt,_/_/C/I/p/t/_/,_/c/h/i/p/p/e/d/
chit,93.0,0.20666666666666667,/tS/I/t,_/_/C/I/t/_/_/,_/c/h/i/t/_/_/_/
chin,8432.0,18.73777777777778,/tS/I/n,_/_/C/I/n/_/_/,_/c/h/i/n/_/_/_/
chic,2397.0,5.326666666666667,/S/i/k,_/_/S/i/k/_/_/,_/c/h/i/c/_/_/_/
lounge,4124.0,9.164444444444445,l/AU/n/dZ/,_/_/l/a/w/n/J/,_/_/l/o/u/n/g/e/
kurd,36.0,0.08,k/@/rd,_/_/k/^/r/d/_/,_/_/k/u/r/d/_/_/
brain,33982.0,75.51555555555555,br/eI/n,_/b/r/e/j/n/_/,_/b/r/a/i/n/_/_/
stile,113.0,0.2511111111111111,st/aI/l,_/s/t/a/j/l/_/,_/s/t/i/l/e/_/_/
braid,1152.0,2.56,br/eI/d,_/b/r/e/j/d/_/,_/b/r/a/i/d/_/_/
nod,5489.0,12.197777777777778,n/A/d,_/_/n/a/d/_/_/,_/_/n/o/d/_/_/_/
nog,45.0,0.1,n/A/g,_/_/n/a/g/_/_/,_/_/n/o/g/_/_/_/
not,1884855.0,4188.566666666667,n/A/t,_/_/n/a/t/_/_/,_/_/n/o/t/_/_/_/
now,717562.0,1594.5822222222223,n/AU/,_/_/n/a/w/_/_/,_/_/n/o/w/_/_/_/
nor,41688.0,92.64,n/O/r,_/_/n/a/r/_/_/,_/_/n/o/r/_/_/_/
drop,28745.0,63.87777777777778,dr/A/p,_/d/r/a/p/_/_/,_/d/r/o/p/_/_/_/
grouse,852.0,1.8933333333333333,gr/AU/s,_/g/r/a/w/s/_/,_/g/r/o/u/s/e/_/
yeah,128461.0,285.4688888888889,/j/@/,_/_/j/^/_/_/_/,_/_/_/y/e/a/h/_/
wrap,8257.0,18.34888888888889,r/&/p,_/_/r/@/p/_/_/,_/w/r/a/p/_/_/_/
year,355002.0,788.8933333333333,/j/i/r,_/_/j/i/r/_/_/,_/_/_/y/e/a/r/_/
thirst,1634.0,3.631111111111111,/T/@/rst,_/_/T/^/r/s/t/,_/t/h/i/r/s/t/_/
tweeze,25.0,0.05555555555555555,tw/i/z,_/t/w/i/z/_/_/,_/t/w/e/e/z/e/_/
gaffe,274.0,0.6088888888888889,g/&/f,_/_/g/@/f/_/_/,_/_/g/a/f/f/e/_/
blind,15226.0,33.83555555555556,bl/aI/nd,_/b/l/a/j/n/d/,_/b/l/i/n/d/_/_/
blink,2355.0,5.233333333333333,bl/I/N/k,_/b/l/I/G/k/_/,_/b/l/i/n/k/_/_/
rind,996.0,2.2133333333333334,r/aI/nd,_/_/r/a/j/n/d/,_/_/r/i/n/d/_/_/
ring,21767.0,48.37111111111111,r/I/N/,_/_/r/I/G/_/_/,_/_/r/i/n/g/_/_/
rang,5978.0,13.284444444444444,r/&/N/,_/_/r/@/G/_/_/,_/_/r/a/n/g/_/_/
ringed,702.0,1.56,r/I/N/d,_/_/r/I/G/d/_/,_/_/r/i/n/g/e/d/
caught,24611.0,54.69111111111111,k/O/t,_/_/k/a/t/_/_/,_/_/c/a/u/g/h/t/
snout,737.0,1.6377777777777778,sn/AU/t,_/s/n/a/w/t/_/,_/s/n/o/u/t/_/_/
snack,3603.0,8.006666666666666,sn/&/k,_/s/n/@/k/_/_/,_/s/n/a/c/k/_/_/
stair,932.0,2.071111111111111,st/@/r,_/s/t/^/r/_/_/,_/s/t/a/i/r/_/_/
staid,451.0,1.0022222222222221,st/eI/d,_/s/t/e/j/d/_/,_/s/t/a/i/d/_/_/
stain,2556.0,5.68,st/eI/n,_/s/t/e/j/n/_/,_/s/t/a/i/n/_/_/
shrill,1236.0,2.7466666666666666,/S/r/I/l,_/S/r/I/l/_/_/,s/h/r/i/l/l/_/_/
stroll,2475.0,5.5,str/oU/l,s/t/r/o/l/_/_/,s/t/r/o/l/l/_/_/
burst,5818.0,12.928888888888888,b/@/rst,_/_/b/^/r/s/t/,_/_/b/u/r/s/t/_/
glaze,2105.0,4.677777777777778,gl/eI/z,_/g/l/e/j/z/_/,_/g/l/a/z/e/_/_/
glazed,1489.0,3.3088888888888888,gl/eI/zd,_/g/l/e/j/z/d/,_/g/l/a/z/e/d/_/
broil,681.0,1.5133333333333334,br/Oi/l,_/b/r/o/j/l/_/,_/b/r/o/i/l/_/_/
haunch,110.0,0.24444444444444444,h/O/n/tS/,_/_/h/a/n/C/_/,_/_/h/a/u/n/c/h/
jeans,10155.0,22.566666666666666,/dZ/i/nz,_/_/J/i/n/z/_/,_/_/j/e/a/n/s/_/
scut,27.0,0.06,sk/@/t,_/s/k/^/t/_/_/,_/s/c/u/t/_/_/_/
scum,732.0,1.6266666666666667,sk/@/m,_/s/k/^/m/_/_/,_/s/c/u/m/_/_/_/
foal,181.0,0.4022222222222222,f/oU/l,_/_/f/o/l/_/_/,_/_/f/o/a/l/_/_/
foam,4011.0,8.913333333333334,f/oU/m,_/_/f/o/m/_/_/,_/_/f/o/a/m/_/_/
taille,17.0,0.03777777777777778,t/eI/l,_/_/t/e/j/l/_/,_/_/t/a/i/l/l/e/
feet,92165.0,204.8111111111111,f/i/t,_/_/f/i/t/_/_/,_/_/f/e/e/t/_/_/
foot,32490.0,72.2,f/U/t,_/_/f/U/t/_/_/,_/_/f/o/o/t/_/_/
verse,3313.0,7.362222222222222,v/@/rs,_/_/v/^/r/s/_/,_/_/v/e/r/s/e/_/
versed,459.0,1.02,v/@/rst,_/_/v/^/r/s/t/,_/_/v/e/r/s/e/d/
swim,7466.0,16.59111111111111,sw/I/m,_/s/w/I/m/_/_/,_/s/w/i/m/_/_/_/
swam,2253.0,5.006666666666667,sw/&/m,_/s/w/@/m/_/_/,_/s/w/a/m/_/_/_/
swum,198.0,0.44,sw/@/m,_/s/w/^/m/_/_/,_/s/w/u/m/_/_/_/
swig,571.0,1.268888888888889,sw/I/g,_/s/w/I/g/_/_/,_/s/w/i/g/_/_/_/
stunt,1634.0,3.631111111111111,st/@/nt,_/s/t/^/n/t/_/,_/s/t/u/n/t/_/_/
twelve,11080.0,24.622222222222224,tw/E/lv,_/t/w/E/l/v/_/,_/t/w/e/l/v/e/_/
sixth,9532.0,21.182222222222222,s/I/ks/T/,_/_/s/I/k/s/T/,_/_/s/i/x/t/h/_/
stare,7874.0,17.497777777777777,st/@/r,_/s/t/^/r/_/_/,_/s/t/a/r/e/_/_/
stark,3615.0,8.033333333333333,st/A/rk,_/s/t/a/r/k/_/,_/s/t/a/r/k/_/_/
start,108673.0,241.49555555555557,st/A/t,_/s/t/a/t/_/_/,_/s/t/a/r/t/_/_/
fraud,9156.0,20.346666666666668,fr/O/d,_/f/r/a/d/_/_/,_/f/r/a/u/d/_/_/
sheath,984.0,2.1866666666666665,/S/i/T/,_/_/S/i/T/_/_/,_/s/h/e/a/t/h/_/
sheaths,170.0,0.37777777777777777,/S/i/D/z,_/_/S/i/D/z/_/,_/s/h/e/a/t/h/s/
poor,55777.0,123.94888888888889,p/U/r,_/_/p/U/r/_/_/,_/_/p/o/o/r/_/_/
poop,496.0,1.1022222222222222,p/u/p,_/_/p/u/p/_/_/,_/_/p/o/o/p/_/_/
poon,33.0,0.07333333333333333,p/u/n,_/_/p/u/n/_/_/,_/_/p/o/o/n/_/_/
pool,22217.0,49.37111111111111,p/u/l,_/_/p/u/l/_/_/,_/_/p/o/o/l/_/_/
smooch,122.0,0.27111111111111114,sm/u/t/S/,_/s/m/u/t/S/_/,_/s/m/o/o/c/h/_/
month,72812.0,161.80444444444444,m/@/n/T/,_/_/m/^/n/T/_/,_/_/m/o/n/t/h/_/
corps,11369.0,25.264444444444443,k/oU/r,_/_/k/o/r/_/_/,_/_/c/o/r/p/s/_/
cliff,4350.0,9.666666666666666,kl/I/f,_/k/l/I/f/_/_/,_/c/l/i/f/f/_/_/
childe,23.0,0.051111111111111114,/tS/aI/ld,_/_/C/a/j/l/d/,_/c/h/i/l/d/e/_/
dunk,1030.0,2.2888888888888888,d/@/N/k,_/_/d/^/G/k/_/,_/_/d/u/n/k/_/_/
pun,784.0,1.7422222222222221,p/@/n,_/_/p/^/n/_/_/,_/_/p/u/n/_/_/_/
lurch,811.0,1.8022222222222222,l/@/r/tS/,_/_/l/^/r/C/_/,_/_/l/u/r/c/h/_/
dune,905.0,2.011111111111111,d/u/n,_/_/d/u/n/_/_/,_/_/d/u/n/e/_/_/
ask,104982.0,233.29333333333332,/&/sk,_/_/_/@/s/k/_/,_/_/_/a/s/k/_/_/
bash,1192.0,2.648888888888889,b/&/S/,_/_/b/@/S/_/_/,_/_/b/a/s/h/_/_/
squid,1408.0,3.128888888888889,skw/I/d,s/k/w/I/d/_/_/,_/s/q/u/i/d/_/_/
grill,8234.0,18.297777777777778,gr/I/l,_/g/r/I/l/_/_/,_/g/r/i/l/l/_/_/
phrase,10931.0,24.29111111111111,fr/eI/z,_/f/r/e/j/z/_/,p/h/r/a/s/e/_/_/
bless,3617.0,8.037777777777778,bl/E/s,_/b/l/E/s/_/_/,_/b/l/e/s/s/_/_/
heave,585.0,1.3,h/i/v,_/_/h/i/v/_/_/,_/_/h/e/a/v/e/_/
hove,90.0,0.2,h/oU/v,_/_/h/o/v/_/_/,_/_/h/o/v/e/_/_/
due,39829.0,88.50888888888889,d/u/,_/_/d/u/_/_/_/,_/_/d/u/e/_/_/_/
crape,65.0,0.14444444444444443,kr/eI/p,_/k/r/e/j/p/_/,_/c/r/a/p/e/_/_/
horse,22096.0,49.102222222222224,h/O/rs,_/_/h/a/r/s/_/,_/_/h/o/r/s/e/_/
grey,1972.0,4.3822222222222225,gr/eI/,_/g/r/e/j/_/_/,_/g/r/e/y/_/_/_/
toward,120550.0,267.8888888888889,t/oU/rd,_/_/t/o/r/d/_/,_/_/t/o/w/a/r/d/
null,967.0,2.148888888888889,n/@/l,_/_/n/^/l/_/_/,_/_/n/u/l/l/_/_/
cave,7161.0,15.913333333333334,k/eI/v,_/_/k/e/j/v/_/,_/_/c/a/v/e/_/_/
tongs,690.0,1.5333333333333334,t/O/N/z,_/_/t/a/G/z/_/,_/_/t/o/n/g/s/_/
stalked,764.0,1.6977777777777778,st/O/kt,_/s/t/a/k/t/_/,_/s/t/a/l/k/e/d/
stooge,78.0,0.17333333333333334,st/u/dZ/,_/s/t/u/J/_/_/,_/s/t/o/o/g/e/_/
strut,770.0,1.711111111111111,str/@/t,s/t/r/^/t/_/_/,s/t/r/u/t/_/_/_/
strum,126.0,0.28,str/@/m,s/t/r/^/m/_/_/,s/t/r/u/m/_/_/_/
fluff,763.0,1.6955555555555555,fl/@/f,_/f/l/^/f/_/_/,_/f/l/u/f/f/_/_/
hype,2281.0,5.068888888888889,h/aI/p,_/_/h/a/j/p/_/,_/_/h/y/p/e/_/_/
close,103782.0,230.62666666666667,kl/oU/z,_/k/l/o/z/_/_/,_/c/l/o/s/e/_/_/
closed,27765.0,61.7,kl/oU/zd,_/k/l/o/z/d/_/,_/c/l/o/s/e/d/_/
spray,8604.0,19.12,spr/eI/,s/p/r/e/j/_/_/,s/p/r/a/y/_/_/_/
league,35217.0,78.26,l/i/g,_/_/l/i/g/_/_/,_/_/l/e/a/g/u/e/
vault,2140.0,4.7555555555555555,v/O/lt,_/_/v/a/l/t/_/,_/_/v/a/u/l/t/_/
pact,2927.0,6.504444444444444,p/&/kt,_/_/p/@/k/t/_/,_/_/p/a/c/t/_/_/
pace,14565.0,32.36666666666667,p/eI/s,_/_/p/e/j/s/_/,_/_/p/a/c/e/_/_/
paced,1045.0,2.3222222222222224,p/eI/st,_/_/p/e/j/s/t/,_/_/p/a/c/e/d/_/
guide,25683.0,57.07333333333333,g/aI/d,_/_/g/a/j/d/_/,_/_/g/u/i/d/e/_/
pack,17160.0,38.13333333333333,p/&/k,_/_/p/@/k/_/_/,_/_/p/a/c/k/_/_/
sluice,143.0,0.31777777777777777,sl/u/s,_/s/l/u/s/_/_/,_/s/l/u/i/c/e/_/
grant,10984.0,24.40888888888889,gr/&/nt,_/g/r/@/n/t/_/,_/g/r/a/n/t/_/_/
grand,28026.0,62.28,gr/&/nd,_/g/r/@/n/d/_/,_/g/r/a/n/d/_/_/
lie,24851.0,55.224444444444444,l/i/,_/_/l/i/_/_/_/,_/_/l/i/e/_/_/_/
lied,4171.0,9.268888888888888,l/i/d,_/_/l/i/d/_/_/,_/_/l/i/e/d/_/_/
lain,710.0,1.5777777777777777,l/eI/n,_/_/l/e/j/n/_/,_/_/l/a/i/n/_/_/
ruffed,130.0,0.28888888888888886,r/@/ft,_/_/r/^/f/t/_/,_/_/r/u/f/f/e/d/
eel,639.0,1.42,/i/l,_/_/_/i/l/_/_/,_/_/_/e/e/l/_/_/
sketch,3739.0,8.30888888888889,sk/E/tS/,_/s/k/E/C/_/_/,_/s/k/e/t/c/h/_/
yolk,820.0,1.8222222222222222,/j/oU/k,_/_/j/o/k/_/_/,_/_/_/y/o/l/k/_/
plebe,57.0,0.12666666666666668,pl/i/b,_/p/l/i/b/_/_/,_/p/l/e/b/e/_/_/
dashed,1410.0,3.1333333333333333,d/&/S/t,_/_/d/@/S/t/_/,_/_/d/a/s/h/e/d/
haft,94.0,0.2088888888888889,h/&/ft,_/_/h/@/f/t/_/,_/_/h/a/f/t/_/_/
bribe,1104.0,2.453333333333333,br/aI/b,_/b/r/a/j/b/_/,_/b/r/i/b/e/_/_/
sheik,1076.0,2.391111111111111,/S/i/k,_/_/S/i/k/_/_/,_/s/h/e/i/k/_/_/
jump,17534.0,38.964444444444446,/dZ/@/mp,_/_/J/^/m/p/_/,_/_/j/u/m/p/_/_/
gent,294.0,0.6533333333333333,/dZ/E/nt,_/_/J/E/n/t/_/,_/_/g/e/n/t/_/_/
gene,8295.0,18.433333333333334,/dZ/i/n,_/_/J/i/n/_/_/,_/_/g/e/n/e/_/_/
meek,726.0,1.6133333333333333,m/i/k,_/_/m/i/k/_/_/,_/_/m/e/e/k/_/_/
lapse,1072.0,2.382222222222222,l/&/ps,_/_/l/@/p/s/_/,_/_/l/a/p/s/e/_/
sought,11726.0,26.057777777777776,s/O/t,_/_/s/a/t/_/_/,_/_/s/o/u/g/h/t/
fare,5564.0,12.364444444444445,f/@/r,_/_/f/^/r/_/_/,_/_/f/a/r/e/_/_/
farm,26174.0,58.16444444444444,f/A/rm,_/_/f/a/r/m/_/,_/_/f/a/r/m/_/_/
fart,477.0,1.06,f/A/rt,_/_/f/a/r/t/_/,_/_/f/a/r/t/_/_/
scoop,2852.0,6.337777777777778,sk/u/p,_/s/k/u/p/_/_/,_/s/c/o/o/p/_/_/
scoot,384.0,0.8533333333333334,sk/u/t,_/s/k/u/t/_/_/,_/s/c/o/o/t/_/_/
thence,225.0,0.5,/D/E/ns,_/_/D/E/n/s/_/,_/t/h/e/n/c/e/_/
stout,1885.0,4.188888888888889,st/AU/t,_/s/t/a/w/t/_/,_/s/t/o/u/t/_/_/
slid,7000.0,15.555555555555555,sl/I/d,_/s/l/I/d/_/_/,_/s/l/i/d/_/_/_/
slide,10873.0,24.162222222222223,sl/aI/d,_/s/l/a/j/d/_/,_/s/l/i/d/e/_/_/
butch,232.0,0.5155555555555555,b/U/tS/,_/_/b/U/C/_/_/,_/_/b/u/t/c/h/_/
cause,57586.0,127.96888888888888,k/O/z,_/_/k/a/z/_/_/,_/_/c/a/u/s/e/_/
sneer,627.0,1.3933333333333333,sn/i/r,_/s/n/i/r/_/_/,_/s/n/e/e/r/_/_/
tulle,264.0,0.5866666666666667,t/u/l,_/_/t/u/l/_/_/,_/_/t/u/l/l/e/_/
maths,69.0,0.15333333333333332,m/&/T/s,_/_/m/@/T/s/_/,_/_/m/a/t/h/s/_/
bitch,4786.0,10.635555555555555,b/I/tS/,_/_/b/I/C/_/_/,_/_/b/i/t/c/h/_/
bloat,176.0,0.39111111111111113,bl/oU/t,_/b/l/o/t/_/_/,_/b/l/o/a/t/_/_/
jaunt,389.0,0.8644444444444445,/dZ/O/nt,_/_/J/a/n/t/_/,_/_/j/a/u/n/t/_/
urn,943.0,2.0955555555555554,/@/rn,_/_/_/^/r/n/_/,_/_/_/u/r/n/_/_/
skunk,708.0,1.5733333333333333,sk/@/N/k,_/s/k/^/G/k/_/,_/s/k/u/n/k/_/_/
tend,25783.0,57.29555555555555,t/E/nd,_/_/t/E/n/d/_/,_/_/t/e/n/d/_/_/
tent,8887.0,19.74888888888889,t/E/nt,_/_/t/E/n/t/_/,_/_/t/e/n/t/_/_/
splurge,608.0,1.3511111111111112,spl/@/r/dZ/,s/p/l/^/r/J/_/,s/p/l/u/r/g/e/_/
keg,458.0,1.0177777777777777,k/E/g,_/_/k/E/g/_/_/,_/_/k/e/g/_/_/_/
mage,608.0,1.3511111111111112,m/eI/dZ/,_/_/m/e/j/J/_/,_/_/m/a/g/e/_/_/
sniff,1419.0,3.1533333333333333,sn/I/f,_/s/n/I/f/_/_/,_/s/n/i/f/f/_/_/
joist,131.0,0.2911111111111111,/dZ/Oi/st,_/_/J/o/j/s/t/,_/_/j/o/i/s/t/_/
rift,1385.0,3.077777777777778,r/I/ft,_/_/r/I/f/t/_/,_/_/r/i/f/t/_/_/
rife,886.0,1.968888888888889,r/aI/f,_/_/r/a/j/f/_/,_/_/r/i/f/e/_/_/
riff,594.0,1.32,r/I/f,_/_/r/I/f/_/_/,_/_/r/i/f/f/_/_/
morgue,1090.0,2.422222222222222,m/O/rg,_/_/m/a/r/g/_/,_/_/m/o/r/g/u/e/
loss,43961.0,97.69111111111111,l/O/s,_/_/l/a/s/_/_/,_/_/l/o/s/s/_/_/
lost,61842.0,137.42666666666668,l/O/st,_/_/l/a/s/t/_/,_/_/l/o/s/t/_/_/
lose,39559.0,87.9088888888889,l/u/z,_/_/l/u/z/_/_/,_/_/l/o/s/e/_/_/
rote,769.0,1.708888888888889,r/oU/t,_/_/r/o/t/_/_/,_/_/r/o/t/e/_/_/
glare,3342.0,7.426666666666667,gl/@/r,_/g/l/^/r/_/_/,_/g/l/a/r/e/_/_/
school,277650.0,617.0,sk/u/l,_/s/k/u/l/_/_/,s/c/h/o/o/l/_/_/
home,271873.0,604.1622222222222,h/j/u/m,_/h/j/u/m/_/_/,_/_/h/o/m/e/_/_/
broad,20503.0,45.562222222222225,br/O/d,_/b/r/a/d/_/_/,_/b/r/o/a/d/_/_/
broads,104.0,0.2311111111111111,br/O/dz,_/b/r/a/d/z/_/,_/b/r/o/a/d/s/_/
north,79231.0,176.0688888888889,n/O/r/T/,_/_/n/a/r/T/_/,_/_/n/o/r/t/h/_/
gait,1673.0,3.7177777777777776,g/eI/t,_/_/g/e/j/t/_/,_/_/g/a/i/t/_/_/
gain,22411.0,49.80222222222222,g/eI/n,_/_/g/e/j/n/_/,_/_/g/a/i/n/_/_/
wince,624.0,1.3866666666666667,w/I/ns,_/_/w/I/n/s/_/,_/_/w/i/n/c/e/_/
winch,406.0,0.9022222222222223,w/I/n/tS/,_/_/w/I/n/C/_/,_/_/w/i/n/c/h/_/
star,49640.0,110.31111111111112,st/A/r,_/s/t/a/r/_/_/,_/s/t/a/r/_/_/_/
stay,77968.0,173.26222222222222,st/eI/,_/s/t/e/j/_/_/,_/s/t/a/y/_/_/_/
stag,484.0,1.0755555555555556,st/&/g,_/s/t/@/g/_/_/,_/s/t/a/g/_/_/_/
foil,4110.0,9.133333333333333,f/Oi/l,_/_/f/o/j/l/_/,_/_/f/o/i/l/_/_/
foiled,293.0,0.6511111111111111,f/Oi/ld,_/_/f/o/j/l/d/,_/_/f/o/i/l/e/d/
stab,1721.0,3.8244444444444445,st/&/b,_/s/t/@/b/_/_/,_/s/t/a/b/_/_/_/
else,101079.0,224.62,/E/ls,_/_/_/E/l/s/_/,_/_/_/e/l/s/e/_/
shunt,263.0,0.5844444444444444,/S/@/nt,_/_/S/^/n/t/_/,_/s/h/u/n/t/_/_/
whoops,521.0,1.1577777777777778,w/U/ps,_/_/w/U/p/s/_/,_/w/h/o/o/p/s/_/
schmuck,166.0,0.3688888888888889,/S/m/@/k,_/S/m/^/k/_/_/,c/h/m/u/c/k/_/s/
swag,228.0,0.5066666666666667,sw/&/g,_/s/w/@/g/_/_/,_/s/w/a/g/_/_/_/
swab,505.0,1.1222222222222222,sw/A/b,_/s/w/a/b/_/_/,_/s/w/a/b/_/_/_/
swan,774.0,1.72,sw/A/n,_/s/w/a/n/_/_/,_/s/w/a/n/_/_/_/
swat,1211.0,2.6911111111111112,sw/A/t,_/s/w/a/t/_/_/,_/s/w/a/t/_/_/_/
swats,109.0,0.24222222222222223,sw/&/ts,_/s/w/@/t/s/_/,_/s/w/a/t/s/_/_/
swap,2125.0,4.722222222222222,sw/A/p,_/s/w/a/p/_/_/,_/s/w/a/p/_/_/_/
sway,2355.0,5.233333333333333,sw/eI/,_/s/w/e/j/_/_/,_/s/w/a/y/_/_/_/
void,3421.0,7.602222222222222,v/Oi/d,_/_/v/o/j/d/_/,_/_/v/o/i/d/_/_/
fjord,178.0,0.39555555555555555,f/j/oU/rd,_/f/j/o/r/d/_/,_/f/j/o/r/d/_/_/
niche,3436.0,7.635555555555555,n/I/tS/,_/_/n/I/C/_/_/,_/_/n/i/c/h/e/_/
mem,62.0,0.13777777777777778,m/E/m,_/_/m/E/m/_/_/,_/_/m/e/m/_/_/_/
mews,81.0,0.18,m/j/u/z,_/m/j/u/z/_/_/,_/_/m/e/w/s/_/_/
mew,40.0,0.08888888888888889,m/j/u/,_/m/j/u/_/_/_/,_/_/m/e/w/_/_/_/
heeled,137.0,0.30444444444444446,h/i/ld,_/_/h/i/l/d/_/,_/_/h/e/e/l/e/d/
rook,197.0,0.43777777777777777,r/U/k,_/_/r/U/k/_/_/,_/_/r/o/o/k/_/_/
room,175405.0,389.7888888888889,r/u/m,_/_/r/u/m/_/_/,_/_/r/o/o/m/_/_/
rood,77.0,0.1711111111111111,r/u/d,_/_/r/u/d/_/_/,_/_/r/o/o/d/_/_/
roof,16380.0,36.4,r/u/f,_/_/r/u/f/_/_/,_/_/r/o/o/f/_/_/
troth,81.0,0.18,tr/O/T/,_/t/r/a/T/_/_/,_/t/r/o/t/h/_/_/
loathe,530.0,1.1777777777777778,l/oU/D/,_/_/l/o/D/_/_/,_/_/l/o/a/t/h/e/
third,76841.0,170.7577777777778,/T/@/rd,_/_/T/^/r/d/_/,_/t/h/i/r/d/_/_/
apse,78.0,0.17333333333333334,/&/ps,_/_/_/@/p/s/_/,_/_/_/a/p/s/e/_/
twinned,71.0,0.15777777777777777,tw/I/nd,_/t/w/I/n/d/_/,_/t/w/i/n/n/e/d/
shay,139.0,0.3088888888888889,/S/eI/,_/_/S/e/j/_/_/,_/s/h/a/y/_/_/_/
crew,19362.0,43.026666666666664,kr/u/,_/k/r/u/_/_/_/,_/c/r/e/w/_/_/_/
aide,5754.0,12.786666666666667,/eI/d,_/_/_/e/j/d/_/,_/_/_/a/i/d/e/_/
skink,34.0,0.07555555555555556,sk/I/N/k,_/s/k/I/G/k/_/,_/s/k/i/n/k/_/_/
aids,21233.0,47.184444444444445,/eI/dz,_/_/_/e/j/d/z/,_/_/_/a/i/d/s/_/
shush,255.0,0.5666666666666667,/S/@/S/,_/_/S/^/S/_/_/,_/s/h/u/s/h/_/_/
swoosh,161.0,0.35777777777777775,sw/U/S/,_/s/w/U/S/_/_/,_/s/w/o/o/s/h/_/
